time point,{a.0},[c.0],d.0*,{b.0}
19784.1,0.195267106374,0.0191002077225,0.31177967069,0.00733715294771
19784.6,0.202882318657,0.0186433015938,0.325960615325,0.00740221132016
19785.0,0.204868605654,0.0187499065739,0.330572665585,0.00728370423573
19785.1,0.204952675612,0.0187768640399,0.330975782325,0.00725129959676
19785.6,0.203765658332,0.018767237118,0.329821012564,0.00705800769873
19786.0,0.201643643918,0.0185543744948,0.326286271668,0.00688024045865
19786.1,0.201037859784,0.0184768657192,0.325188852576,0.00683295095233
19786.6,0.197952115334,0.018000052156,0.319133483566,0.00659982324297
19787.0,0.195791601749,0.0175869696002,0.314364673732,0.00642332971019
19787.1,0.195332831316,0.0174890603641,0.313265833102,0.0063821391248
19787.6,0.193663922067,0.0170786969505,0.308678053417,0.00618992687532
19788.0,0.193136095318,0.0168842706365,0.306295571796,0.00605474216924
19788.1,0.193116139126,0.0168579535305,0.305892624763,0.00602163255753
19788.6,0.193645933903,0.016869708176,0.305002327015,0.0058756017104
19789.0,0.194819303905,0.0170587488703,0.305703177921,0.00578264382302
19789.1,0.195216399059,0.0171319101761,0.306082123827,0.00576481728021
19789.6,0.19780987197,0.0176608784085,0.309251750977,0.00568848493526
19790.0,0.200529207406,0.0182852711993,0.313213888181,0.00564367846707
19790.1,0.201291952667,0.0184699843124,0.31439711154,0.00563619472391
19790.6,0.205584592375,0.0195730475238,0.321500309164,0.00561141147079
19791.0,0.209533513612,0.0206810222376,0.328556692607,0.00560578346355
19791.1,0.210584885458,0.0209908634672,0.330507063679,0.00560601361574
19791.6,0.216187897511,0.022747831485,0.34136181808,0.00561884951045
19792.0,0.221048150255,0.0244185305924,0.35138358713,0.00564235782805
19792.1,0.222308977893,0.024875477839,0.354075829009,0.00564954443168
19792.6,0.228836836012,0.0274108639393,0.36864949414,0.00569596839878
19793.0,0.234264874292,0.0297582454741,0.38165127273,0.00574484082248
19793.1,0.226774999689,0.0289280050766,0.369562197022,0.00664302171422
19793.6,0.202831427527,0.0239688259565,0.332135492024,0.00648191327486
19794.0,0.191662142735,0.0204689832845,0.311890423595,0.00627415684348
19794.1,0.18969293315,0.0197383680046,0.307958054327,0.00622380080927
19794.6,0.183666628054,0.016984220377,0.294082671874,0.00598180617771
19795.0,0.182405759025,0.0157400460681,0.288774566165,0.00581838435838
19795.1,0.183358139821,0.015532488715,0.288879553424,0.00674735588916
19795.6,0.189933682965,0.0152728650926,0.299015244743,0.00680045610563
19796.0,0.192961722697,0.0155181556889,0.3039086497,0.00671213698584
19796.1,0.193481354942,0.0155993892453,0.304755516168,0.00668728837747
19796.6,0.195048039885,0.016003430544,0.307267590273,0.00655071305969
19797.0,0.195435418796,0.0162624058883,0.307739652822,0.00643262821013
19797.1,0.19867314206,0.016519667496,0.312174564112,0.00751295253364
19797.6,0.21378339236,0.0186301211518,0.340981364234,0.00772101809322
19798.0,0.219324985506,0.0204320454563,0.354178261235,0.00768075135486
19798.1,0.219911944332,0.0208096044768,0.356133702244,0.00765554998866
19798.6,0.219066641015,0.0220083216752,0.35885812348,0.00747483466736
19799.0,0.215265520243,0.0221036643544,0.354505355652,0.00728433645776
19799.1,0.214074600422,0.0220234532024,0.352805649814,0.00723832709845
19799.6,0.207649774167,0.0211908693348,0.342414833506,0.00698487186868
19800.0,0.202677815914,0.020240783109,0.333255469846,0.00676961998327
19800.1,0.205039982423,0.0202566556843,0.336044583791,0.00788091676795
19800.6,0.215801749505,0.0211905390671,0.356473865469,0.00796090968057
19801.0,0.218255284418,0.0220437367296,0.362961506882,0.00782775399557
19801.1,0.218198669675,0.0221905624813,0.363381504986,0.00778612935436
19801.6,0.21511861089,0.0223675204368,0.359910285165,0.007537309583
19802.0,0.210619984827,0.0218833965816,0.352481417669,0.00730683838008
19802.1,0.213915201605,0.0220808232466,0.357045005666,0.00854796388097
19802.6,0.228005695543,0.0240312253179,0.385214792148,0.00863976657097
19803.0,0.230913203309,0.0255142896171,0.394129616693,0.0084738163094
19803.1,0.230712888203,0.0257615392601,0.394653357194,0.00842340243369
19803.6,0.225852714588,0.0260469333983,0.389310579878,0.00811880527057
19804.0,0.219163924948,0.0252360093252,0.378309350068,0.00783211312204
19804.1,0.217326684974,0.02492552946,0.375012093382,0.00775798338365
19804.6,0.20813770327,0.0230096003818,0.357213951714,0.0073755031787
19805.0,0.201570152342,0.0213398025021,0.343154414189,0.00707396355819
19805.1,0.200112624516,0.0209364014721,0.339850704631,0.00700168299834
19805.6,0.194151969097,0.0191277133848,0.32527917383,0.00666357303088
19806.0,0.191041588802,0.0180089619645,0.316343765067,0.00642680415477
19806.1,0.190489994828,0.0177799817422,0.314509914887,0.00637304359493
19806.6,0.188980971496,0.0169393645529,0.307675246526,0.00613309263366
19807.0,0.189107193174,0.016613568251,0.304810125853,0.00597743235606
19807.1,0.18930180237,0.0165768900057,0.30442634306,0.00594395361534
19807.6,0.191133001796,0.0166416364351,0.304342674673,0.00580485305317
19808.0,0.193478094512,0.0169689000383,0.306258319226,0.00572311727292
19808.1,0.19416747479,0.0170862475761,0.306983931874,0.00570622926779
19808.6,0.198135354804,0.0178736150195,0.311944866144,0.00564061711373
